Country,Indicator,Source,Unit,Currency,Frequency,Country Code,Time,Amount
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2011-10-01,422600.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2011-10-01,1315000.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2011-10-01,136026.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2011-10-01,79739.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2011-11-01,120.4
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2011-11-01,9.1
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2011-11-01,11.4
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2011-12-01,120.1
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2011-12-01,9.6
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2011-12-01,11.8
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-01-01,-165689.0
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-01-01,-116067.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2012-01-01,120.3
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-01-01,26018.0
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-01-01,18920.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-01-01,516422.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-01-01,349053.0
Egypt,Exports,Central Bank of Egypt,Million,USD,Yearly,EGY,2012-01-01,25071.9
Egypt,Exports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2012-01-01,5532.1
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Yearly,EGY,2012-01-01,2.23
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Quarterly,EGY,2012-01-01,5.2
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Yearly,EGY,2012-01-01,25594.4
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Quarterly,EGY,2012-01-01,25482.9
Egypt,Imports,Central Bank of Egypt,Million,USD,Yearly,EGY,2012-01-01,59210.9
Egypt,Imports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2012-01-01,14526.3
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2012-01-01,8.6
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2012-01-01,11.9
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Yearly,EGY,2012-01-01,1674700.0
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2012-01-01,402800.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Yearly,EGY,2012-01-01,5183440.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2012-01-01,1256000.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-01-01,348865.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-01-01,230093.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-01-01,207410.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-01-01,132290.0
Egypt,Unemployment Rate,Central Agency for Public Mobilization and Statistics,%,,Yearly,EGY,2012-01-01,12.7
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2012-02-01,121.1
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2012-02-01,9.2
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2012-02-01,11.9
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2012-03-01,122.6
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2012-03-01,9.0
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2012-03-01,12.0
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-04-01,-165689.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2012-04-01,123.8
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-04-01,26018.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-04-01,516422.0
Egypt,Exports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2012-04-01,5951.1
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Quarterly,EGY,2012-04-01,3.34
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Quarterly,EGY,2012-04-01,25594.4
Egypt,Imports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2012-04-01,15172.2
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2012-04-01,8.8
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2012-04-01,12.1
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2012-04-01,421200.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2012-04-01,1320500.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-04-01,348865.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-04-01,207410.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2012-05-01,123.5
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2012-05-01,8.3
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2012-05-01,11.9
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2012-06-01,122.8
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2012-06-01,7.3
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2012-06-01,11.9
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-07-01,-58499.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2012-07-01,123.3
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-07-01,6882.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-07-01,116050.0
Egypt,Exports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2012-07-01,6775.1
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Quarterly,EGY,2012-07-01,2.92
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Quarterly,EGY,2012-07-01,25429.0
Egypt,Imports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2012-07-01,13716.8
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2012-07-01,6.4
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2012-07-01,12.0
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2012-07-01,476600.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2012-07-01,1329700.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-07-01,62237.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-07-01,40151.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2012-08-01,124.7
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2012-08-01,6.5
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2012-08-01,12.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2012-09-01,126.2
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2012-09-01,6.2
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2012-09-01,12.0
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-10-01,-95120.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2012-10-01,127.2
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-10-01,13385.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-10-01,271103.0
Egypt,Exports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2012-10-01,6833.5
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Quarterly,EGY,2012-10-01,2.2
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Quarterly,EGY,2012-10-01,26189.6
Egypt,Imports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2012-10-01,16411.7
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2012-10-01,6.7
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2012-10-01,12.0
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2012-10-01,468000.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2012-10-01,1344000.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-10-01,176059.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2012-10-01,111093.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2012-11-01,125.6
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2012-11-01,4.3
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2012-11-01,12.1
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2012-12-01,125.7
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2012-12-01,4.7
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2012-12-01,12.2
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-01-01,-246853.0
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-01-01,-181193.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2013-01-01,127.9
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-01-01,28739.0
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-01-01,21079.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-01-01,644080.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-01-01,423691.0
Egypt,Exports,Central Bank of Egypt,Million,USD,Yearly,EGY,2013-01-01,26988.1
Egypt,Exports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2013-01-01,6649.9
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Yearly,EGY,2013-01-01,2.19
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Quarterly,EGY,2013-01-01,1.96
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Yearly,EGY,2013-01-01,28489.6
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Quarterly,EGY,2013-01-01,25732.4
Egypt,Imports,Central Bank of Egypt,Million,USD,Yearly,EGY,2013-01-01,57682.8
Egypt,Imports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2013-01-01,13530.3
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2013-01-01,6.3
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2013-01-01,12.1
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Yearly,EGY,2013-01-01,1860400.0
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2013-01-01,448400.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Yearly,EGY,2013-01-01,5296370.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2013-01-01,1280600.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-01-01,403637.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-01-01,244633.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-01-01,251118.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-01-01,156014.0
Egypt,Unemployment Rate,Central Agency for Public Mobilization and Statistics,%,,Yearly,EGY,2013-01-01,13.2
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2013-02-01,131.1
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2013-02-01,8.2
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2013-02-01,12.2
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2013-03-01,131.9
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2013-03-01,7.6
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2013-03-01,12.3
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-04-01,-246853.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2013-04-01,133.8
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-04-01,28739.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-04-01,644080.0
Egypt,Exports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2013-04-01,6729.6
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Quarterly,EGY,2013-04-01,1.64
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Quarterly,EGY,2013-04-01,28489.6
Egypt,Imports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2013-04-01,14024.0
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2013-04-01,8.1
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2013-04-01,12.4
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2013-04-01,467400.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2013-04-01,1342100.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-04-01,403637.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-04-01,251118.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2013-05-01,133.6
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2013-05-01,8.2
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2013-05-01,12.5
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2013-06-01,134.8
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2013-06-01,9.8
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2013-06-01,12.6
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-07-01,-60756.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2013-07-01,136.0
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-07-01,7191.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-07-01,131391.0
Egypt,Exports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2013-07-01,6187.9
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Quarterly,EGY,2013-07-01,1.61
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Quarterly,EGY,2013-07-01,29386.9
Egypt,Imports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2013-07-01,13807.8
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2013-07-01,10.3
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2013-07-01,12.6
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2013-07-01,554500.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2013-07-01,1351100.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-07-01,70563.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-07-01,39837.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2013-08-01,136.9
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2013-08-01,9.7
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2013-08-01,12.4
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2013-09-01,139.0
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2013-09-01,10.1
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2013-09-01,12.2
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-10-01,-94485.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2013-10-01,140.5
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-10-01,15202.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-10-01,291458.0
Egypt,Exports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2013-10-01,6910.4
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Quarterly,EGY,2013-10-01,1.53
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Quarterly,EGY,2013-10-01,29434.8
Egypt,Imports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2013-10-01,14655.0
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2013-10-01,10.4
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2013-10-01,12.2
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2013-10-01,535700.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2013-10-01,1364500.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-10-01,200869.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2013-10-01,103807.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2013-11-01,141.8
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2013-11-01,13.0
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2013-11-01,12.1
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2013-12-01,140.4
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2013-12-01,11.7
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2013-12-01,11.9
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-01-01,-254715.0
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-01-01,-150366.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2014-01-01,142.4
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-01-01,31844.0
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-01-01,21537.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-01-01,759847.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-01-01,466919.0
Egypt,Exports,Central Bank of Egypt,Million,USD,Yearly,EGY,2014-01-01,26022.6
Egypt,Exports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2014-01-01,6403.4
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Yearly,EGY,2014-01-01,2.92
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Quarterly,EGY,2014-01-01,3.46
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Yearly,EGY,2014-01-01,29054.0
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Quarterly,EGY,2014-01-01,29051.5
Egypt,Imports,Central Bank of Egypt,Million,USD,Yearly,EGY,2014-01-01,60181.9
Egypt,Imports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2014-01-01,15535.9
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2014-01-01,11.4
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2014-01-01,11.8
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Yearly,EGY,2014-01-01,2130000.0
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2014-01-01,513200.00000000006
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Yearly,EGY,2014-01-01,5451640.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2014-01-01,1324900.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-01-01,519449.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-01-01,323578.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-01-01,260289.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-01-01,168959.0
Egypt,Unemployment Rate,Central Agency for Public Mobilization and Statistics,%,,Yearly,EGY,2014-01-01,13.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2014-02-01,143.9
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2014-02-01,9.8
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2014-02-01,11.8
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2014-03-01,144.8
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2014-03-01,9.8
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2014-03-01,11.7
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-04-01,-254715.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2014-04-01,145.7
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-04-01,31844.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-04-01,759847.0
Egypt,Exports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2014-04-01,6520.9
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Quarterly,EGY,2014-04-01,5.14
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Quarterly,EGY,2014-04-01,29054.0
Egypt,Imports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2014-04-01,16183.2
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2014-04-01,8.9
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2014-04-01,11.6
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2014-04-01,526600.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2014-04-01,1411100.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-04-01,519449.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-04-01,260289.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2014-05-01,144.6
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2014-05-01,8.2
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2014-05-01,11.4
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2014-06-01,145.9
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2014-06-01,8.2
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2014-06-01,11.3
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-07-01,-81544.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2014-07-01,151.0
Egypt,Defence Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-07-01,9677.0
Egypt,Expenditure,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-07-01,162006.0
Egypt,Exports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2014-07-01,6414.4
Egypt,GDP Growth Rate,"Ministry of Planning and Economic Development, Egypt",%,EGP,Quarterly,EGY,2014-07-01,5.63
Egypt,Government Debt,Central Bank of Egypt,Million,USD,Quarterly,EGY,2014-07-01,27872.7
Egypt,Imports,Central Bank of Egypt,Million,USD,Quarterly,EGY,2014-07-01,16338.8
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2014-07-01,11.0
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2014-07-01,11.8
Egypt,Nominal GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2014-07-01,647100.0
Egypt,Real GDP,"Ministry of Planning and Economic Development, Egypt",Million,EGP,Quarterly,EGY,2014-07-01,1427200.0
Egypt,Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-07-01,89001.0
Egypt,Tax Revenue,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-07-01,51136.0
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2014-08-01,152.6
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2014-08-01,11.5
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2014-08-01,11.9
Egypt,Consumer Price Index (CPI),Central Bank of Egypt,Points,,Monthly,EGY,2014-09-01,154.5
Egypt,Inflation Rate ,Central Bank of Egypt,%,,Monthly,EGY,2014-09-01,11.1
Egypt,Interest Rate,Central Bank of Egypt,%,,Monthly,EGY,2014-09-01,11.9
Egypt,Budget Deficit/Surplus,Central Bank of Egypt,Million,EGP,Yearly,EGY,2014-10-01,-146318.0
